# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
4.4 18.519 2900000.0 820.67 9.1969 -7436.8 -15199.0 21.64 21.64 1.7405 1.2833 1.0 0.0 0.0 0.0 0.0 0.0 0.0 820.67 2900000.0 845.388887768 0.0 0.0 0.0 
4.4 18.519 1584700.0 716.66 5.7549 -7615.1 -14394.0 21.64 21.64 1.6874 1.2948 1.83 1.0 1.0 0.70755 107.923720171 60.8933306139 104.911752986 822.295684 2898827.93552 843.565884977 0.00151823512588 4401.10239559 5.21725981807 
4.4 18.519 100020.0 367.8 0.70777 -8173.5 -11652.0 21.64 21.64 1.5216 1.3378 28.994 2.7916 4.0 1.4383 135.651641852 123.781358352 123.617917459 851.914124491 2784535.81845 848.8341375 0.000777528503855 2165.05596885 2.5506231114 
4.4 18.519 2925000.0 820.67 9.2762 -7436.8 -15196.0 21.64 21.64 1.7405 1.2833 1.0 0.0 0.0 0.0 0.0 0.0 0.0 820.67 2925000.0 845.388887768 0.0 0.0 0.0 
4.4 18.519 1598300.0 716.66 5.8045 -7615.1 -14391.0 21.64 21.64 1.6874 1.2948 1.83 1.0 1.0 0.70755 107.923720171 60.8933306139 104.937338957 822.295684 2923705.8682 843.565884977 0.00150531640117 4401.10239559 5.21725981807 
4.4 18.519 100880.0 367.8 0.71387 -8173.5 -11651.0 21.64 21.64 1.5216 1.3378 28.994 2.7916 4.0 1.4383 135.651641852 123.781358352 123.725328301 851.914124491 2808478.03805 848.8341375 0.000770900088775 2165.05596885 2.5506231114 
4.4 18.519 2950000.0 820.67 9.3554 -7436.8 -15194.0 21.64 21.64 1.7405 1.2833 1.0 0.0 0.0 0.0 0.0 0.0 0.0 820.67 2950000.0 845.388887768 0.0 0.0 0.0 
4.4 18.519 1612000.0 716.66 5.8541 -7615.1 -14389.0 21.64 21.64 1.6874 1.2948 1.83 1.0 1.0 0.70755 107.923720171 60.8933306139 104.962676563 822.295684 2948766.72686 843.565884977 0.00149252307939 4401.10239559 5.21725981807 
4.4 18.519 101750.0 367.8 0.71997 -8173.5 -11650.0 21.64 21.64 1.5216 1.3378 28.994 2.7916 4.0 1.4383 135.651641852 123.781358352 123.832140622 851.914124491 2832698.65554 848.8341375 0.000764308608901 2165.05596885 2.5506231114 
4.4 18.519 2975000.0 820.67 9.4347 -7436.8 -15191.0 21.64 21.64 1.7405 1.2833 1.0 0.0 0.0 0.0 0.0 0.0 0.0 820.67 2975000.0 845.388887768 0.0 0.0 0.0 
4.4 18.519 1625700.0 716.66 5.9038 -7615.1 -14387.0 21.64 21.64 1.6874 1.2948 1.83 1.0 1.0 0.70755 107.923720171 60.8933306139 104.987587123 822.295684 2973827.58552 843.565884977 0.00147994537983 4401.10239559 5.21725981807 
4.4 18.519 102610.0 367.8 0.72607 -8173.5 -11649.0 21.64 21.64 1.5216 1.3378 28.994 2.7916 4.0 1.4383 135.651641852 123.781358352 123.935945065 851.914124491 2856640.87514 848.8341375 0.000757902747838 2165.05596885 2.5506231114 
4.5 18.182 2800000.0 828.95 8.7984 -7402.0 -15263.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2800000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1530400.0 724.15 5.5051 -7581.9 -14449.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.302259357 830.60005 2798755.97948 847.647042384 0.00157307676249 4402.65799519 5.19397552879 
4.5 18.182 96686.0 372.11 0.67681 -8145.8 -11674.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 123.774255511 860.861633711 2686830.9356 853.014572252 0.000805802828962 2165.05596885 2.53812307466 
4.5 18.182 2825000.0 828.95 8.8769 -7402.0 -15260.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2825000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1544100.0 724.15 5.5542 -7581.9 -14446.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.330025777 830.60005 2823810.18552 847.647042384 0.00155911966667 4402.65799519 5.19397552879 
4.5 18.182 97549.0 372.11 0.68285 -8145.8 -11673.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 123.890343904 860.861633711 2710813.05398 853.014572252 0.000798674023527 2165.05596885 2.53812307466 
4.5 18.182 2850000.0 828.95 8.9555 -7402.0 -15257.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2850000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1557800.0 724.15 5.6034 -7581.9 -14444.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.357303816 830.60005 2848864.39155 847.647042384 0.00154540806093 4402.65799519 5.19397552879 
4.5 18.182 98413.0 372.11 0.68889 -8145.8 -11672.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 124.004527277 860.861633711 2734822.9616 853.014572252 0.000791662202362 2165.05596885 2.53812307466 
4.5 18.182 2875000.0 828.95 9.0341 -7402.0 -15254.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2875000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1571400.0 724.15 5.6525 -7581.9 -14441.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.383912301 830.60005 2873735.72017 847.647042384 0.00153203301343 4402.65799519 5.19397552879 
4.5 18.182 99276.0 372.11 0.69494 -8145.8 -11671.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 124.116594465 860.861633711 2758805.07998 853.014572252 0.00078478033282 2165.05596885 2.53812307466 
4.5 18.182 2900000.0 828.95 9.1126 -7402.0 -15252.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2900000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1585100.0 724.15 5.7017 -7581.9 -14439.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.410254793 830.60005 2898789.92621 847.647042384 0.00151879167075 4402.65799519 5.19397552879 
4.5 18.182 100140.0 372.11 0.70098 -8145.8 -11669.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 124.226856576 860.861633711 2782814.9876 853.014572252 0.000778009310176 2165.05596885 2.53812307466 
4.5 18.182 2925000.0 828.95 9.1912 -7402.0 -15249.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2925000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1598800.0 724.15 5.7508 -7581.9 -14437.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.436145831 830.60005 2923844.13225 847.647042384 0.00150577725626 4402.65799519 5.19397552879 
4.5 18.182 101000.0 372.11 0.70702 -8145.8 -11668.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 124.33473483 860.861633711 2806713.73824 853.014572252 0.000771384676446 2165.05596885 2.53812307466 
4.5 18.182 2950000.0 828.95 9.2697 -7402.0 -15246.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2950000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1612400.0 724.15 5.8 -7581.9 -14434.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.461412714 830.60005 2948715.46087 847.647042384 0.00149307657983 4402.65799519 5.19397552879 
4.5 18.182 101870.0 372.11 0.71306 -8145.8 -11667.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 124.442014145 860.861633711 2830890.38134 853.014572252 0.000764796822628 2165.05596885 2.53812307466 
4.5 18.182 2975000.0 828.95 9.3483 -7402.0 -15243.0 21.658 21.658 1.743 1.2825 1.0 0.0 0.0 0.0 0.0 0.0 0.0 828.95 2975000.0 849.476879822 0.0 0.0 0.0 
4.5 18.182 1626100.0 724.15 5.8492 -7581.9 -14432.0 21.658 21.658 1.6896 1.294 1.8295 1.0 1.0 0.7073 108.433612074 61.1656128901 105.486438068 830.60005 2973769.66691 847.647042384 0.00148049731093 4402.65799519 5.19397552879 
4.5 18.182 102730.0 372.11 0.71911 -8145.8 -11666.0 21.658 21.658 1.5216 1.3374 28.96 2.7903 4.0 1.4383 136.324699164 124.383030797 124.546274518 860.861633711 2854789.13198 853.014572252 0.000758394357258 2165.05596885 2.53812307466 
4.75 17.391 2800000.0 848.37 8.6138 -7320.2 -15386.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2800000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1531400.0 741.72 5.3885 -7503.8 -14556.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.45900146 850.085292 2798911.448 857.122299546 0.00157428032529 4406.27122481 5.14077305788 
4.75 17.391 96957.0 382.28 0.66194 -8080.7 -11715.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.19502661 882.009792501 2683463.87037 862.795718046 0.000806870005609 2165.20650814 2.50952393811 
4.75 17.391 2825000.0 848.37 8.6907 -7320.2 -15383.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2825000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1545100.0 741.72 5.4366 -7503.8 -14553.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.487058531 850.085292 2823950.68455 857.122299546 0.00156032159093 4406.27122481 5.14077305788 
4.75 17.391 97822.0 382.28 0.66785 -8080.7 -11714.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.312537067 882.009792501 2707404.34138 862.795718046 0.000799735183638 2165.20650814 2.50952393811 
4.75 17.391 2850000.0 848.37 8.7676 -7320.2 -15380.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2850000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1558700.0 741.72 5.4847 -7503.8 -14551.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.514422985 850.085292 2848807.15294 857.122299546 0.00154670744219 4406.27122481 5.14077305788 
4.75 17.391 98688.0 382.28 0.67376 -8080.7 -11713.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.428119842 882.009792501 2731372.48924 862.795718046 0.000792717403675 2165.20650814 2.50952393811 
4.75 17.391 2875000.0 848.37 8.8445 -7320.2 -15377.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2875000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1572400.0 741.72 5.5328 -7503.8 -14548.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.541510053 850.085292 2873846.38948 857.122299546 0.0015332312962 4406.27122481 5.14077305788 
4.75 17.391 99554.0 382.28 0.67968 -8080.7 -11711.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.541691756 882.009792501 2755340.63709 862.795718046 0.000785821716193 2165.20650814 2.50952393811 
4.75 17.391 2900000.0 848.37 8.9214 -7320.2 -15375.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2900000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1586100.0 741.72 5.5809 -7503.8 -14546.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.568129189 850.085292 2898885.62602 857.122299546 0.00151998795167 4406.27122481 5.14077305788 
4.75 17.391 100420.0 382.28 0.68559 -8080.7 -11710.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.653304831 882.009792501 2779308.78495 862.795718046 0.000779044962496 2165.20650814 2.50952393811 
4.75 17.391 2925000.0 848.37 8.9984 -7320.2 -15372.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2925000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1599800.0 741.72 5.629 -7503.8 -14543.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.594292417 850.085292 2923924.86256 857.122299546 0.00150697142777 4406.27122481 5.14077305788 
4.75 17.391 101280.0 382.28 0.6915 -8080.7 -11709.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.762255689 882.009792501 2803110.87174 862.795718046 0.000772429849268 2165.20650814 2.50952393811 
4.75 17.391 2950000.0 848.37 9.0753 -7320.2 -15369.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2950000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1613400.0 741.72 5.6772 -7503.8 -14541.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.6198252 850.085292 2948781.33095 857.122299546 0.00149426855717 4406.27122481 5.14077305788 
4.75 17.391 102150.0 382.28 0.69741 -8080.7 -11708.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.870606783 882.009792501 2827189.72697 862.795718046 0.000765851151579 2165.20650814 2.50952393811 
4.75 17.391 2975000.0 848.37 9.1522 -7320.2 -15366.0 21.7 21.7 1.7487 1.2806 1.0 0.0 0.0 0.0 0.0 0.0 0.0 848.37 2975000.0 858.98762792 0.0 0.0 0.0 
4.75 17.391 1627100.0 741.72 5.7253 -7503.8 -14538.0 21.7 21.7 1.6946 1.2922 1.8284 1.0 1.0 0.70672 109.626759127 61.7978788497 106.645114178 850.085292 2973820.56749 857.122299546 0.00148168698306 4406.27122481 5.14077305788 
4.75 17.391 103020.0 382.28 0.70332 -8080.7 -11706.0 21.7 21.7 1.5218 1.3365 28.879 2.7874 4.0 1.4382 137.874770549 125.769936773 125.977127836 882.009792501 2851268.58221 862.795718046 0.000759383567597 2165.20650814 2.50952393811 
5.0 16.667 2800000.0 866.16 8.4521 -7245.2 -15499.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2800000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1532200.0 757.83 5.2863 -7432.3 -14654.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.502655446 867.9048075 2798792.26722 865.683893526 0.00157552892028 4409.57815885 5.09375095439 
5.0 16.667 97207.0 391.65 0.64893 -8020.9 -11753.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 126.473457739 901.270532149 2680350.88422 871.587979255 0.00080780711245 2165.20650814 2.48420877716 
5.0 16.667 2825000.0 866.16 8.5275 -7245.2 -15496.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2825000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1545900.0 757.83 5.3335 -7432.3 -14651.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.530979314 867.9048075 2823817.36451 865.683893526 0.0015615663443 4409.57815885 5.09375095439 
5.0 16.667 98075.0 391.65 0.65472 -8020.9 -11752.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 126.592408083 901.270532149 2704284.80428 871.587979255 0.000800657720927 2165.20650814 2.48420877716 
5.0 16.667 2850000.0 866.16 8.603 -7245.2 -15493.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2850000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1559600.0 757.83 5.3807 -7432.3 -14649.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.558805571 867.9048075 2848842.46179 865.683893526 0.00154784907133 4409.57815885 5.09375095439 
5.0 16.667 98943.0 391.65 0.66052 -8020.9 -11750.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 126.70927139 901.270532149 2728218.72435 871.587979255 0.000793633768735 2165.20650814 2.48420877716 
5.0 16.667 2875000.0 866.16 8.6785 -7245.2 -15490.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2875000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1573300.0 757.83 5.4279 -7432.3 -14646.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.586147217 867.9048075 2873867.55908 865.683893526 0.00153437069322 4409.57815885 5.09375095439 
5.0 16.667 99811.0 391.65 0.66631 -8020.9 -11749.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 126.824102108 901.270532149 2752152.64441 871.587979255 0.000786731983247 2165.20650814 2.48420877716 
5.0 16.667 2900000.0 866.16 8.7539 -7245.2 -15488.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2900000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1587000.0 757.83 5.4751 -7432.3 -14644.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.613016802 867.9048075 2898892.65636 865.683893526 0.00152112502309 4409.57815885 5.09375095439 
5.0 16.667 100680.0 391.65 0.67211 -8020.9 -11748.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 126.937081699 901.270532149 2776114.13811 871.587979255 0.000779941457885 2165.20650814 2.48420877716 
5.0 16.667 2925000.0 866.16 8.8294 -7245.2 -15485.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2925000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1600600.0 757.83 5.5223 -7432.3 -14641.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.639235313 867.9048075 2923735.0887 865.683893526 0.00150820030717 4409.57815885 5.09375095439 
5.0 16.667 101550.0 391.65 0.6779 -8020.9 -11747.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 127.048254348 901.270532149 2800103.20546 871.587979255 0.000773259536976 2165.20650814 2.48420877716 
5.0 16.667 2950000.0 866.16 8.9049 -7245.2 -15482.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2950000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1614300.0 757.83 5.5695 -7432.3 -14639.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.665199956 867.9048075 2948760.18599 865.683893526 0.00149540073818 4409.57815885 5.09375095439 
5.0 16.667 102410.0 391.65 0.68369 -8020.9 -11745.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 127.15629271 901.270532149 2823816.53639 871.587979255 0.000766765999218 2165.20650814 2.48420877716 
5.0 16.667 2975000.0 866.16 8.9803 -7245.2 -15479.0 21.739 21.739 1.7538 1.2789 1.0 0.0 0.0 0.0 0.0 0.0 0.0 866.16 2975000.0 867.575673222 0.0 0.0 0.0 
5.0 16.667 1628000.0 757.83 5.6167 -7432.3 -14636.0 21.739 21.739 1.6991 1.2905 1.8274 1.0 1.0 0.70619 110.697532123 62.368957781 107.690727602 867.9048075 2973785.28327 865.683893526 0.00148281659192 4409.57815885 5.09375095439 
5.0 16.667 103280.0 391.65 0.68949 -8020.9 -11744.0 21.739 21.739 1.5221 1.3356 28.805 2.7847 4.0 1.4382 139.282072201 127.024270855 127.263756584 901.270532149 2847805.60374 871.587979255 0.00076030699051 2165.20650814 2.48420877716 
5.5 15.385 2800000.0 897.6 8.182 -7112.6 -15699.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2800000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1533700.0 786.35 5.1158 -7305.6 -14828.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.316996477 899.42713 2798831.69333 880.568056191 0.00157753955182 4415.2676951 5.01411295136 
5.5 15.385 97654.0 408.37 0.62722 -7915.1 -11822.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 128.700061061 935.271997901 2675433.43168 886.865809686 0.000809348138779 2165.35706835 2.44158365866 
5.5 15.385 2825000.0 897.6 8.2551 -7112.6 -15696.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2825000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1547400.0 786.35 5.1615 -7305.6 -14825.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.345778999 899.42713 2823832.66757 880.568056191 0.00156357270946 4415.2676951 5.01411295136 
5.5 15.385 98526.0 408.37 0.63282 -7915.1 -11820.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 128.821320097 935.271997901 2699323.67634 886.865809686 0.000802185038917 2165.35706835 2.44158365866 
5.5 15.385 2850000.0 897.6 8.3282 -7112.6 -15693.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2850000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1561100.0 786.35 5.2072 -7305.6 -14823.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.374056338 899.42713 2848833.64182 880.568056191 0.0015498510093 4415.2676951 5.01411295136 
5.5 15.385 99398.0 408.37 0.63842 -7915.1 -11819.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 128.940451567 935.271997901 2723213.921 886.865809686 0.000795147620116 2165.35706835 2.44158365866 
5.5 15.385 2875000.0 897.6 8.4012 -7112.6 -15690.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2875000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1574800.0 786.35 5.2529 -7305.6 -14820.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.401841678 899.42713 2873834.61606 880.568056191 0.00153636805348 4415.2676951 5.01411295136 
5.5 15.385 100270.0 408.37 0.64402 -7915.1 -11818.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 129.057510979 935.271997901 2747104.16567 886.865809686 0.000788232603414 2165.35706835 2.44158365866 
5.5 15.385 2900000.0 897.6 8.4743 -7112.6 -15687.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2900000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1588500.0 786.35 5.2986 -7305.6 -14817.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.42914775 899.42713 2898835.5903 880.568056191 0.00152311766485 4415.2676951 5.01411295136 
5.5 15.385 101140.0 408.37 0.64962 -7915.1 -11816.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 129.17229034 935.271997901 2770939.61619 886.865809686 0.000781452275502 2165.35706835 2.44158365866 
5.5 15.385 2925000.0 897.6 8.5473 -7112.6 -15684.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2925000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1602200.0 786.35 5.3442 -7305.6 -14815.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.455986847 899.42713 2923836.56455 880.568056191 0.00151009387756 4415.2676951 5.01411295136 
5.5 15.385 102010.0 408.37 0.65522 -7915.1 -11815.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 129.285111893 935.271997901 2794775.06672 886.865809686 0.00077478760067 2165.35706835 2.44158365866 
5.5 15.385 2950000.0 897.6 8.6204 -7112.6 -15681.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2950000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1615900.0 786.35 5.3899 -7305.6 -14812.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.482370848 899.42713 2948837.53879 880.568056191 0.00149729092804 4415.2676951 5.01411295136 
5.5 15.385 102890.0 408.37 0.66082 -7915.1 -11814.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 129.397289267 935.271997901 2818884.48794 886.865809686 0.000768160979146 2165.35706835 2.44158365866 
5.5 15.385 2975000.0 897.6 8.6934 -7112.6 -15678.0 21.808 21.808 1.7628 1.276 1.0 0.0 0.0 0.0 0.0 0.0 0.0 897.6 2975000.0 882.491047699 0.0 0.0 0.0 
5.5 15.385 1629600.0 786.35 5.4356 -7305.6 -14810.0 21.808 21.808 1.707 1.2876 1.8256 1.0 1.0 0.70528 112.563736488 63.3591678564 109.508311229 899.42713 2973838.51304 880.568056191 0.00148470324658 4415.2676951 5.01411295136 
5.5 15.385 103760.0 408.37 0.66642 -7915.1 -11812.0 21.808 21.808 1.5229 1.3339 28.673 2.78 4.0 1.4381 141.729553335 129.196410361 129.506321433 935.271997901 2842719.93846 886.865809686 0.000761720153665 2165.35706835 2.44158365866 
6.0 14.286 2800000.0 924.52 7.9656 -6998.9 -15871.0 21.868 21.868 1.7702 1.2735 1.0 0.0 0.0 0.0 0.0 0.0 0.0 924.52 2800000.0 895.018163686 0.0 0.0 0.0 
6.0 14.286 1535000.0 810.8 4.9792 -7197.0 -14977.0 21.868 21.868 1.7136 1.2851 1.8241 1.0 1.0 0.70452 114.134203549 64.1882520906 110.836796922 926.37954 2798873.66036 893.050071984 0.00157921764093 4420.03065917 4.94936487643 
6.0 14.286 98040.0 422.84 0.60983 -7824.3 -11882.0 21.868 21.868 1.5239 1.3324 28.56 2.776 4.0 1.4381 143.779318784 131.021823373 130.571069177 964.399286225 2671424.41999 899.687554091 0.000810562729065 2165.35706835 2.40678784374 
6.0 14.286 2825000.0 924.52 8.0367 -6998.9 -15867.0 21.868 21.868 1.7702 1.2735 1.0 0.0 0.0 0.0 0.0 0.0 0.0 924.52 2825000.0 895.018163686 0.0 0.0 0.0 
6.0 14.286 1548700.0 810.8 5.0236 -7197.0 -14975.0 21.868 21.868 1.7136 1.2851 1.8241 1.0 1.0 0.70452 114.134203549 64.1882520906 110.865962494 926.37954 2823853.8357 893.050071984 0.00156524767794 4420.03065917 4.94936487643 
