# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
3.0 25.0 2426000.0 2374.8 2.3873 -4305.1 -34003.0 19.431 19.431 2.378 1.2194 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2374.8 2426000.0 1545.44847288 0.0 0.0 0.0 
3.0 25.0 1357600.0 2137.1 1.4846 -4865.1 -31590.0 19.431 19.431 2.3317 1.2248 1.7816 0.99999 1.0 0.68239 1925.9 1056.7 189.464781303 2377.30523582 2425578.3422 1543.82154028 0.00188135455034 4563.3728513 2.95589401511 
3.0 25.0 97128.0 1281.1 0.17717 -6762.4 -22783.0 19.431 19.431 2.0737 1.26 24.154 2.6555 4.0 1.4338 2476.8 2220.4 223.891485097 2455.50798388 2273345.96039 1553.25201987 0.000955354382084 2171.85102525 1.39826055106 
3.0 25.0 2427000.0 2374.8 2.3883 -4305.1 -34003.0 19.431 19.431 2.378 1.2194 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2374.8 2427000.0 1545.44847288 0.0 0.0 0.0 
3.0 25.0 1358100.0 2137.1 1.4852 -4865.1 -31590.0 19.431 19.431 2.3317 1.2248 1.7816 0.99999 1.0 0.6824 1925.9 1056.7 189.467202582 2377.30523582 2426471.67541 1543.82154028 0.00188063434869 4563.3059789 2.95585069896 
3.0 25.0 97168.0 1281.1 0.17725 -6762.4 -22783.0 19.431 19.431 2.0737 1.26 24.154 2.6555 4.0 1.4338 2476.8 2220.4 223.903110227 2455.50798388 2274282.18721 1553.25201987 0.000954961102657 2171.85102525 1.39826055106 
3.0 25.0 2428000.0 2374.8 2.3893 -4305.1 -34002.0 19.431 19.431 2.378 1.2194 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2374.8 2428000.0 1545.44847288 0.0 0.0 0.0 
3.0 25.0 1358700.0 2137.1 1.4858 -4865.1 -31589.0 19.431 19.431 2.3317 1.2248 1.7816 0.99999 1.0 0.6824 1925.9 1056.7 189.470105764 2377.30523582 2427543.67527 1543.82154028 0.00187980386322 4563.3059789 2.95585069896 
3.0 25.0 97209.0 1281.1 0.17732 -6762.4 -22783.0 19.431 19.431 2.0737 1.26 24.154 2.6555 4.0 1.4338 2476.8 2220.4 223.915016057 2455.50798388 2275241.81969 1553.25201987 0.000954558327141 2171.85102525 1.39826055106 
4.0 20.0 2421000.0 2721.3 2.2506 -4665.2 -38135.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.3 2421000.0 1601.01538023 0.0 0.0 0.0 
4.0 20.0 1366300.0 2475.6 1.3962 -5252.4 -35701.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.771299466 2723.40756 2420650.57346 1599.76261737 0.00191941605095 4646.23556444 2.90432812593 
4.0 20.0 102630.0 1574.9 0.16485 -7297.9 -26668.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.815988978 2785.83454252 2267200.26377 1605.7560514 0.000958880335843 2173.97375035 1.35386302823 
4.0 20.0 2422000.0 2721.3 2.2515 -4665.2 -38135.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.3 2422000.0 1601.01538023 0.0 0.0 0.0 
4.0 20.0 1366900.0 2475.6 1.3968 -5252.4 -35700.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.77429699 2723.40756 2421713.5833 1599.76261737 0.00191857352434 4646.23556444 2.90432812593 
4.0 20.0 102670.0 1574.9 0.16492 -7297.9 -26668.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.82739386 2785.83454252 2268083.90414 1605.7560514 0.000958506758231 2173.97375035 1.35386302823 
4.0 20.0 2423000.0 2721.3 2.2524 -4665.2 -38135.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.3 2423000.0 1601.01538023 0.0 0.0 0.0 
4.0 20.0 1367400.0 2475.6 1.3973 -5252.4 -35700.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.776792917 2723.40756 2422599.42483 1599.76261737 0.00191787198363 4646.23556444 2.90432812593 
4.0 20.0 102710.0 1574.9 0.16498 -7297.9 -26668.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.83878986 2785.83454252 2268967.5445 1605.7560514 0.000958133471596 2173.97375035 1.35386302823 
4.0 20.0 2424000.0 2721.3 2.2534 -4665.2 -38134.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.3 2424000.0 1601.01538023 0.0 0.0 0.0 
4.0 20.0 1368000.0 2475.6 1.3979 -5252.4 -35700.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.779785621 2723.40756 2423662.43467 1599.76261737 0.00191703081171 4646.23556444 2.90432812593 
4.0 20.0 102760.0 1574.9 0.16505 -7297.9 -26668.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.853022383 2785.83454252 2270072.09495 1605.7560514 0.00095766727197 2173.97375035 1.35386302823 
4.0 20.0 2425000.0 2721.4 2.2543 -4665.2 -38134.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.4 2425000.0 1601.04479633 0.0 0.0 0.0 
4.0 20.0 1368500.0 2475.6 1.3985 -5252.4 -35699.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.782277537 2723.40756 2424548.2762 1599.76261737 0.00191633039855 4646.23556444 2.90432812593 
4.0 20.0 102800.0 1574.9 0.16512 -7297.9 -26668.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.864398434 2785.83454252 2270955.73532 1605.7560514 0.00095729463879 2173.97375035 1.35386302823 
4.0 20.0 2426000.0 2721.4 2.2552 -4665.2 -38134.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.4 2426000.0 1601.04479633 0.0 0.0 0.0 
4.0 20.0 1369100.0 2475.6 1.399 -5252.4 -35699.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.785265433 2723.40756 2425611.28604 1599.76261737 0.00191549057806 4646.23556444 2.90432812593 
4.0 20.0 102840.0 1575.0 0.16519 -7297.9 -26667.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.883158868 2786.01143214 2271839.37568 1605.80703021 0.000956922295484 2173.97375035 1.35382004777 
4.0 20.0 2427000.0 2721.4 2.2561 -4665.2 -38134.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.4 2427000.0 1601.04479633 0.0 0.0 0.0 
4.0 20.0 1369700.0 2475.7 1.3996 -5252.4 -35699.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.792205032 2723.51757 2426674.29588 1599.79492765 0.00191465149333 4646.23556444 2.90426946864 
4.0 20.0 102880.0 1575.0 0.16526 -7298.0 -26667.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.894517591 2786.01143214 2272723.01605 1605.80703021 0.000956550241715 2173.97375035 1.35382004777 
4.0 20.0 2428000.0 2721.4 2.257 -4665.2 -38133.0 21.034 21.034 2.4086 1.1963 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2721.4 2428000.0 1601.04479633 0.0 0.0 0.0 
4.0 20.0 1370200.0 2475.7 1.4002 -5252.4 -35699.0 21.034 21.034 2.3701 1.2002 1.7597 1.0 1.0 0.67022 1996.2 1080.2 195.794690817 2723.51757 2427560.13742 1599.79492765 0.00191395281741 4646.23556444 2.90426946864 
4.0 20.0 102930.0 1575.0 0.16532 -7298.0 -26667.0 21.034 21.034 2.1455 1.2259 23.009 2.6091 4.0 1.4324 2588.9 2308.7 232.908703579 2786.01143214 2273827.5665 1605.80703021 0.000956085581148 2173.97375035 1.35382004777 
4.5 18.182 2421000.0 2817.8 2.2343 -4796.1 -39163.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.8 2421000.0 1610.14948914 0.0 0.0 0.0 
4.5 18.182 1369700.0 2571.6 1.3851 -5386.0 -36751.0 21.622 21.622 2.3778 1.1929 1.7484 1.0 1.0 0.66397 2010.8 1080.3 196.739814201 2819.63082 2420570.40401 1609.01850862 0.0019375478295 4689.97093242 2.91480235142 
4.5 18.182 104350.0 1664.6 0.16302 -7457.6 -27760.0 21.622 21.622 2.1646 1.216 22.464 2.5867 4.0 1.4319 2619.4 2329.7 233.618024353 2867.48960523 2229285.6509 1611.48289724 0.0009755290317 2174.73287241 1.34952277565 
4.5 18.182 2422000.0 2817.8 2.2352 -4796.1 -39163.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.8 2422000.0 1610.14948914 0.0 0.0 0.0 
4.5 18.182 1370300.0 2571.7 1.3857 -5386.0 -36751.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66397 2010.8 1080.3 196.74664695 2819.740465 2421630.74002 1609.04979271 0.00193669945418 4689.97093242 2.91474568014 
4.5 18.182 104390.0 1664.6 0.16308 -7457.6 -27760.0 21.622 21.622 2.1646 1.216 22.464 2.5867 4.0 1.4319 2619.4 2329.7 233.62947278 2867.48960523 2230140.1926 1611.48289724 0.000975155229982 2174.73287241 1.34952277565 
4.5 18.182 2423000.0 2817.8 2.2361 -4796.1 -39163.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.8 2423000.0 1610.14948914 0.0 0.0 0.0 
4.5 18.182 1370900.0 2571.7 1.3862 -5386.0 -36751.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66397 2010.8 1080.3 196.749651862 2819.740465 2422691.07604 1609.04979271 0.00193585182147 4689.97093242 2.91474568014 
4.5 18.182 104430.0 1664.6 0.16315 -7457.6 -27759.0 21.622 21.622 2.1646 1.216 22.464 2.5867 4.0 1.4319 2619.4 2329.7 233.640912436 2867.48960523 2230994.7343 1611.48289724 0.000974781714621 2174.73287241 1.34952277565 
4.5 18.182 2424000.0 2817.8 2.237 -4796.1 -39163.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.8 2424000.0 1610.14948914 0.0 0.0 0.0 
4.5 18.182 1371400.0 2571.7 1.3868 -5386.0 -36750.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66397 2010.8 1080.3 196.752153947 2819.740465 2423574.68939 1609.04979271 0.00193514602746 4689.97093242 2.91474568014 
4.5 18.182 104480.0 1664.6 0.16322 -7457.6 -27759.0 21.622 21.622 2.1646 1.216 22.465 2.5867 4.0 1.4319 2619.4 2329.7 233.655199688 2867.48960523 2232062.91142 1611.48289724 0.000974315222606 2174.73287241 1.34952277565 
4.5 18.182 2425000.0 2817.9 2.2379 -4796.1 -39162.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.9 2425000.0 1610.17805992 0.0 0.0 0.0 
4.5 18.182 1372000.0 2571.7 1.3874 -5386.0 -36750.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66397 2010.8 1080.3 196.755154041 2819.740465 2424635.0254 1609.04979271 0.00193429975369 4689.97093242 2.91474568014 
4.5 18.182 104520.0 1664.6 0.16328 -7457.6 -27759.0 21.622 21.622 2.1646 1.216 22.465 2.5867 4.0 1.4319 2619.4 2329.7 233.666619647 2867.48960523 2232917.45311 1611.48289724 0.000973942350343 2174.73287241 1.34952277565 
4.5 18.182 2426000.0 2817.9 2.2389 -4796.1 -39162.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.9 2426000.0 1610.17805992 0.0 0.0 0.0 
4.5 18.182 1372600.0 2571.7 1.3879 -5386.0 -36750.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66398 2010.8 1080.3 196.758151513 2819.740465 2425695.36142 1609.04979271 0.00193342510061 4689.9002982 2.91470178205 
4.5 18.182 104560.0 1664.6 0.16335 -7457.7 -27759.0 21.622 21.622 2.1646 1.216 22.465 2.5867 4.0 1.4319 2619.4 2329.7 233.67803087 2867.48960523 2233771.99481 1611.48289724 0.000973569763369 2174.73287241 1.34952277565 
4.5 18.182 2427000.0 2817.9 2.2398 -4796.1 -39162.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.9 2427000.0 1610.17805992 0.0 0.0 0.0 
4.5 18.182 1373100.0 2571.7 1.3885 -5386.0 -36750.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66398 2010.8 1080.3 196.760647405 2819.740465 2426578.97477 1609.04979271 0.00193272106409 4689.9002982 2.91470178205 
4.5 18.182 104610.0 1664.7 0.16342 -7457.7 -27759.0 21.622 21.622 2.1646 1.216 22.465 2.5867 4.0 1.4319 2619.4 2329.7 233.699301993 2867.66186821 2234840.17193 1611.53130103 0.00097310443034 2174.73287241 1.34948224153 
4.5 18.182 2428000.0 2817.9 2.2407 -4796.1 -39162.0 21.622 21.622 2.414 1.1895 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2817.9 2428000.0 1610.17805992 0.0 0.0 0.0 
4.5 18.182 1373700.0 2571.8 1.3891 -5386.0 -36750.0 21.622 21.622 2.3778 1.1929 1.7485 1.0 1.0 0.66398 2010.8 1080.3 196.767465596 2819.85011 2427639.31079 1609.08107618 0.00193187689677 4689.9002982 2.91464511492 
4.5 18.182 104650.0 1664.7 0.16348 -7457.7 -27759.0 21.622 21.622 2.1646 1.216 22.465 2.5867 4.0 1.4319 2619.4 2329.7 233.710693934 2867.66186821 2235694.71363 1611.53130103 0.000972732484069 2174.73287241 1.34948224153 
5.0 16.667 2421000.0 2870.5 2.2394 -4905.2 -39635.0 22.076 22.076 2.4141 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.5 2421000.0 1610.6347335 0.0 0.0 0.0 
5.0 16.667 1372100.0 2625.4 1.3876 -5492.6 -37258.0 22.076 22.076 2.3793 1.1881 1.7372 0.99998 1.0 0.65793 2015.1 1074.8 196.694460635 2872.30899334 2420737.15233 1609.52833193 0.00195520042531 4733.02630979 2.94062938557 
5.0 16.667 105500.0 1719.0 0.16296 -7567.1 -28365.0 22.076 22.076 2.1734 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.402440856 2900.74601271 2160812.79166 1607.08430576 0.00100637177546 2174.58100559 1.3531219226 
5.0 16.667 2422000.0 2870.5 2.2403 -4905.2 -39635.0 22.076 22.076 2.4141 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.5 2422000.0 1610.6347335 0.0 0.0 0.0 
5.0 16.667 1372600.0 2625.5 1.3882 -5492.6 -37258.0 22.076 22.076 2.3793 1.1881 1.7373 0.99998 1.0 0.65793 2015.1 1074.8 196.700709297 2872.41839797 2421619.28087 1609.55898465 0.00195448820018 4733.02630979 2.94057338372 
5.0 16.667 105540.0 1719.0 0.16302 -7567.1 -28365.0 22.076 22.076 2.1735 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.414091478 2900.74601271 2161632.05717 1607.08430576 0.00100599035732 2174.58100559 1.3531219226 
5.0 16.667 2423000.0 2870.5 2.2412 -4905.2 -39635.0 22.076 22.076 2.4142 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.5 2423000.0 1610.6347335 0.0 0.0 0.0 
5.0 16.667 1373200.0 2625.5 1.3887 -5492.6 -37258.0 22.076 22.076 2.3793 1.1881 1.7373 0.99998 1.0 0.65793 2015.1 1074.8 196.703710139 2872.41839797 2422677.83513 1609.55898465 0.00195363421465 4733.02630979 2.94057338372 
5.0 16.667 105590.0 1719.0 0.16309 -7567.1 -28365.0 22.076 22.076 2.1735 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.428642344 2900.74601271 2162656.13906 1607.08430576 0.00100551399102 2174.58100559 1.3531219226 
5.0 16.667 2424000.0 2870.5 2.2421 -4905.2 -39635.0 22.076 22.076 2.4142 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.5 2424000.0 1610.6347335 0.0 0.0 0.0 
5.0 16.667 1373800.0 2625.5 1.3893 -5492.6 -37258.0 22.076 22.076 2.3793 1.1881 1.7373 0.99998 1.0 0.65793 2015.1 1074.8 196.706708361 2872.41839797 2423736.38938 1609.55898465 0.00195278097508 4733.02630979 2.94057338372 
5.0 16.667 105630.0 1719.0 0.16315 -7567.2 -28365.0 22.076 22.076 2.1735 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.440273118 2900.74601271 2163475.40458 1607.08430576 0.00100513322268 2174.58100559 1.3531219226 
5.0 16.667 2425000.0 2870.6 2.2431 -4905.2 -39635.0 22.077 22.077 2.4142 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.6 2425000.0 1610.62630949 0.0 0.0 0.0 
5.0 16.667 1374300.0 2625.5 1.3899 -5492.6 -37257.0 22.077 22.077 2.3793 1.1881 1.7373 0.99998 1.0 0.65793 2015.1 1074.8 196.704749757 2872.41839797 2424618.51793 1609.52253094 0.00195207051122 4733.02630979 2.9406399841 
5.0 16.667 105670.0 1719.1 0.16322 -7567.2 -28365.0 22.077 22.077 2.1735 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.453391457 2900.91475884 2164294.67009 1607.0946511 0.00100475274261 2174.58100559 1.35311321215 
5.0 16.667 2426000.0 2870.6 2.244 -4905.2 -39634.0 22.077 22.077 2.4142 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.6 2426000.0 1610.62630949 0.0 0.0 0.0 
5.0 16.667 1374900.0 2625.5 1.3904 -5492.6 -37257.0 22.077 22.077 2.3793 1.1881 1.7373 0.99998 1.0 0.65794 2015.1 1074.8 196.707743114 2872.41839797 2425677.07218 1609.52253094 0.00195118898019 4732.95437274 2.94059528945 
5.0 16.667 105720.0 1719.1 0.16329 -7567.2 -28365.0 22.077 22.077 2.1735 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.467906644 2900.91475884 2165318.75198 1607.0946511 0.0010042775474 2174.58100559 1.35311321215 
5.0 16.667 2427000.0 2870.6 2.2449 -4905.2 -39634.0 22.077 22.077 2.4142 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.6 2427000.0 1610.62630949 0.0 0.0 0.0 
5.0 16.667 1375500.0 2625.6 1.391 -5492.6 -37257.0 22.077 22.077 2.3793 1.1881 1.7373 0.99998 1.0 0.65794 2015.1 1074.8 196.714479981 2872.52780259 2426735.62643 1609.55318238 0.00195033786177 4732.95437274 2.94053929037 
5.0 16.667 105760.0 1719.1 0.16335 -7567.2 -28365.0 22.077 22.077 2.1735 1.2096 21.867 2.5612 4.0 1.432 2638.1 2339.3 232.479508911 2900.91475884 2166138.0175 1607.0946511 0.00100389771474 2174.58100559 1.35311321215 
5.0 16.667 2428000.0 2870.6 2.2458 -4905.2 -39634.0 22.077 22.077 2.4142 1.1848 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2870.6 2428000.0 1610.62630949 0.0 0.0 0.0 
5.0 16.667 1376000.0 2625.6 1.3916 -5492.6 -37257.0 22.077 22.077 2.3793 1.1881 1.7373 0.99998 1.0 0.65794 2015.1 1074.8 196.716970324 2872.52780259 2427617.75498 1609.55318238 0.00194962916342 4732.95437274 2.94053929037 
5.0 16.667 105810.0 1719.1 0.16342 -7567.2 -28365.0 22.077 22.077 2.1735 1.2096 21.868 2.5612 4.0 1.432 2638.1 2339.3 232.49399941 2900.91475884 2167162.09939 1607.0946511 0.00100342332777 2174.58100559 1.35311321215 
5.5 15.385 2421000.0 2886.7 2.2605 -4997.5 -39662.0 22.411 22.411 2.41 1.182 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.7 2421000.0 1604.42405314 0.0 0.0 0.0 
5.5 15.385 1373500.0 2643.9 1.4002 -5578.8 -37327.0 22.411 22.411 2.3757 1.1851 1.729 1.0 1.0 0.65357 2010.0 1066.4 195.882374057 2888.592945 2420742.82159 1603.43516323 0.00196823906111 4764.60057836 2.97149562865 
5.5 15.385 106200.0 1743.0 0.16422 -7638.6 -28569.0 22.411 22.411 2.1735 1.2058 21.156 2.5302 4.0 1.4325 2645.8 2337.3 229.381994119 2891.21301336 2059920.13293 1594.20307348 0.00105529430718 2173.82198953 1.36357909835 
5.5 15.385 2422000.0 2886.8 2.2614 -4997.5 -39661.0 22.411 22.411 2.41 1.182 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.8 2422000.0 1604.45184284 0.0 0.0 0.0 
5.5 15.385 1374100.0 2643.9 1.4008 -5578.8 -37327.0 22.411 22.411 2.3757 1.1851 1.729 1.0 1.0 0.65357 2010.0 1066.4 195.885362606 2888.592945 2421800.29934 1603.43516323 0.00196737963062 4764.60057836 2.97149562865 
5.5 15.385 106240.0 1743.1 0.16428 -7638.6 -28569.0 22.411 22.411 2.1735 1.2058 21.156 2.5302 4.0 1.4325 2645.8 2337.3 229.400617884 2891.37888904 2060695.99739 1594.24880441 0.00105489698252 2173.82198953 1.36353998417 
5.5 15.385 2423000.0 2886.8 2.2623 -4997.5 -39661.0 22.411 22.411 2.41 1.182 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.8 2423000.0 1604.45184284 0.0 0.0 0.0 
5.5 15.385 1374600.0 2643.9 1.4014 -5578.8 -37327.0 22.411 22.411 2.3758 1.1851 1.729 1.0 1.0 0.65357 2010.0 1066.4 195.887851071 2888.592945 2422681.5308 1603.43516323 0.00196666401167 4764.60057836 2.97149562865 
5.5 15.385 106290.0 1743.1 0.16435 -7638.7 -28569.0 22.411 22.411 2.1735 1.2058 21.157 2.5302 4.0 1.4325 2645.8 2337.3 229.415659846 2891.37888904 2061665.82796 1594.24880441 0.00105440074722 2173.82198953 1.36353998417 
5.5 15.385 2424000.0 2886.8 2.2633 -4997.5 -39661.0 22.411 22.411 2.41 1.182 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.8 2424000.0 1604.45184284 0.0 0.0 0.0 
5.5 15.385 1375200.0 2644.0 1.4019 -5578.8 -37326.0 22.411 22.411 2.3758 1.1851 1.729 1.0 1.0 0.65357 2010.0 1066.4 195.894539386 2888.7022 2423739.00856 1603.46548624 0.00196580595581 4764.60057836 2.97143943493 
5.5 15.385 106330.0 1743.1 0.16442 -7638.7 -28569.0 22.411 22.411 2.1736 1.2058 21.157 2.5302 4.0 1.4325 2645.8 2337.3 229.42768323 2891.37888904 2062441.69242 1594.24880441 0.00105400409501 2173.82198953 1.36353998417 
5.5 15.385 2425000.0 2886.8 2.2642 -4997.5 -39661.0 22.411 22.411 2.41 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.8 2425000.0 1604.50080001 0.0 0.0 0.0 
5.5 15.385 1375800.0 2644.0 1.4025 -5578.8 -37326.0 22.411 22.411 2.3758 1.1851 1.729 1.0 1.0 0.65357 2010.1 1066.4 195.897520609 2888.7022 2424796.48631 1603.46548624 0.00196494864838 4764.60057836 2.97143943493 
5.5 15.385 106370.0 1743.1 0.16448 -7638.7 -28569.0 22.411 22.411 2.1736 1.2058 21.157 2.5302 4.0 1.4325 2645.8 2337.3 229.439697571 2891.37888904 2063217.55687 1594.24880441 0.00105360774112 2173.82198953 1.36353998417 
5.5 15.385 2426000.0 2886.9 2.2651 -4997.5 -39661.0 22.411 22.411 2.4101 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.9 2426000.0 1604.52859007 0.0 0.0 0.0 
5.5 15.385 1376300.0 2644.0 1.4031 -5578.8 -37326.0 22.411 22.411 2.3758 1.1851 1.729 1.0 1.0 0.65357 2010.1 1066.4 195.900002975 2888.7022 2425677.71777 1603.46548624 0.00196423479651 4764.60057836 2.97143943493 
5.5 15.385 106420.0 1743.2 0.16455 -7638.7 -28569.0 22.411 22.411 2.1736 1.2058 21.157 2.5302 4.0 1.4325 2645.8 2337.3 229.461284503 2891.54476471 2064187.38745 1594.29453403 0.00105311271775 2173.82198953 1.36350087335 
5.5 15.385 2427000.0 2886.9 2.266 -4997.5 -39661.0 22.411 22.411 2.4101 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.9 2427000.0 1604.52859007 0.0 0.0 0.0 
5.5 15.385 1376900.0 2644.0 1.4037 -5578.8 -37326.0 22.411 22.411 2.3758 1.1851 1.729 1.0 1.0 0.65358 2010.1 1066.4 195.902979436 2888.7022 2426735.19552 1603.46548624 0.00196334881825 4764.52767833 2.97139397088 
5.5 15.385 106460.0 1743.2 0.16462 -7638.7 -28569.0 22.411 22.411 2.1736 1.2058 21.157 2.5302 4.0 1.4325 2645.8 2337.3 229.473278879 2891.54476471 2064963.2519 1594.29453403 0.00105271703384 2173.82198953 1.36350087335 
5.5 15.385 2428000.0 2886.9 2.2669 -4997.5 -39661.0 22.411 22.411 2.4101 1.1819 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2886.9 2428000.0 1604.52859007 0.0 0.0 0.0 
5.5 15.385 1377500.0 2644.1 1.4042 -5578.8 -37326.0 22.411 22.411 2.3758 1.1851 1.729 1.0 1.0 0.65358 2010.1 1066.4 195.909657995 2888.811455 2427792.67327 1603.49580867 0.00196249363909 4764.52767833 2.97133778121 
5.5 15.385 106510.0 1743.2 0.16468 -7638.8 -28569.0 22.411 22.411 2.1736 1.2058 21.157 2.5302 4.0 1.4325 2645.8 2337.3 229.488259181 2891.54476471 2065933.08247 1594.29453403 0.00105222284689 2173.82198953 1.36350087335 
6.0 14.286 2421000.0 2877.0 2.2922 -5076.7 -39380.0 22.648 22.648 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.0 2421000.0 1594.15088782 0.0 0.0 0.0 
6.0 14.286 1374300.0 2636.9 1.4196 -5649.5 -37091.0 22.648 22.648 2.3686 1.1834 1.7254 1.0 1.0 0.65171 1997.9 1057.5 194.58353862 2878.70373 2420725.50229 1593.11503902 0.00197387059691 4778.19889215 2.99928051341 
6.0 14.286 106560.0 1744.7 0.16637 -7683.4 -28487.0 22.648 22.648 2.1672 1.2039 20.371 2.5039 4.0 1.4312 2640.8 2322.2 225.933574192 2859.8722439 1971622.07532 1578.1142215 0.00110355659009 2175.79653438 1.37873197309 
6.0 14.286 2422000.0 2877.0 2.2932 -5076.7 -39380.0 22.648 22.648 2.4029 1.1803 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2877.0 2422000.0 1594.15088782 0.0 0.0 0.0 
6.0 14.286 1374800.0 2636.9 1.4202 -5649.5 -37091.0 22.648 22.648 2.3686 1.1834 1.7254 1.0 1.0 0.65171 1997.9 1057.5 194.586011806 2878.70373 2421606.21447 1593.11503902 0.00197315272136 4778.19889215 2.99928051341 
6.0 14.286 106600.0 1744.7 0.16644 -7683.5 -28487.0 22.648 22.648 2.1672 1.2039 20.371 2.5039 4.0 1.4312 2640.8 2322.2 225.945987921 2859.8722439 1972362.17369 1578.1142215 0.00110314249756 2175.79653438 1.37873197309 
